text,category
"['살라', '패스']",sports
"['비니', '우스', '진짜', '작년']",sports
['그린우드'],sports
"['아놀드', '중거리', '리버풀', '미래']",sports
"['음바페', '살라']",sports
"['칸셀루', '그냥', '전향']",sports
['골궤'],sports
"['티아고', '잠수함', '신기하']",sports
['해설'],sports
"['티아고', '중거리슛', '볼때', '감탄']",sports
"['진짜', '티아고', '언제', '웅장']",sports
"['바르셀로나', '장면']",sports
"['진짜', '해외', '축구', '여기', '라이브', '볼때', '전율', '맥주', '극락']",sports
"['살라', '포텐터진', '시즌', '반짝', '이건', '진짜', '파라오', '살라가', '진짜']",sports
"['여기', '게예', '게예']",sports
"['리그앙', '중계']",sports
"['한준희', '해설위원', '고문', '모음']",sports
"['아놀드', '수비', '실패', '실점']",sports
"['이번', '시즌', '원더', '벌써', '이번', '시즌', '푸스카스', '기대']",sports
"['티아고', '어뢰', '푸스카스']",sports
['살라'],sports
"['새끼', '달리기', '움직', '발밑', '기전', '생각']",sports
"['유럽', '예선', '진짜']",sports
"['제일', '구석']",sports
"['편집자', '리버풀', '리버풀']",sports
"['리버풀', '어째']",sports
['살라'],sports
"['손흥민', '맨시티']",sports
"['마는', '범죄', '골도', '호날두', '스페셜', '영상', '존나', '골결', '악의', '편집']",sports
"['동경', '감전']",sports
"['이번', '시즌', '벤제마', '비니', '우스', '살라', '진짜']",sports
"['중력', '한번', '그대로', '티아', '고골', '레전드']",sports
"['진짜', '맨시티', '리버풀', '윙백']",sports
"['한준희', '동경', '고문', '정설']",sports
"['알칸타라', '뭐임']",sports
"['티아고', '진짜']",sports
"['썸넬', '비니', '우스']",sports
"['벤제마', '진짜', '조온']",sports
"['살라', '진짜']",sports
"['호날두', '아탈란타', '챔스', '토미', '브렌트포드', '리그', '어디']",sports
"['티아고', '알칸타라', '미리', '푸스카스', '축하', '처음']",sports
"['진짜', '다른', '종족', '축구']",sports
['리버풀'],sports
"['아스날', '히로', '진짜']",sports
"['그린우드', '감옥']",sports
"['손흥민', '영상']",sports
"['덕배', '첼시', '전이', '발리', '디아스', '빌라', '전도']",sports
"['칸셀루', '진짜']",sports
"['레알', '몇개']",sports
"['토미', '야스', '라인', '지위']",sports
"['프리', '명실', '상부', '에이스', '메이슨', '초록', '나무', '원더']",sports
"['티아고', '진짜', '축구', '저런', '무브먼트']",sports
"['장면', '하킴']",sports
"['살라', '이번', '시즌']",sports
"['역시', '축구', '종목', '스릴', '감탄', '감동']",sports
"['티아고', '와우']",sports
"['해버', '현역', '시절', '골임']",sports
"['토트넘', '호날두']",sports
"['비니', '우스', '호드', '구가']",sports
"['경고', '역시', '메시', '경고', '건가']",sports
"['아저씨', '슈팅', '파워']",sports
"['푸스카스', '확정']",sports
"['티아고', '최고']",sports
"['즐라탄', '슛팅', '파워']",sports
"['티아고', '축구', '본적']",sports
"['월드컵', '나초']",sports
"['진짜', '희귀', '위아래', '위로', '진짜']",sports
"['메시', '거기']",sports
"['티아고', '중거리', '우주', '슈팅', '머신', '카를로스', '처음', '기분', '다시']",sports
[],sports
"['라멜라', '세뱌가', '보기']",sports
"['요즘', '풀백']",sports
['잉스'],sports
"['살라', '진짜']",sports
"['메시', '카드']",sports
"['칸셀루', '진짜', '축신', '진짜', '축구', '자체']",sports
"['원래', '유베', '공격', '루트', '칸셀루', '크로스', '호날두', '헤더']",sports
['입자'],movie
"['얘기', '엔드게임', '이후', '다른', '보신']",movie
"['아버지', '츤데레', '정석']",movie
"['영화', '순서', '틀림', '아이언맨', '아이언맨', '헐크', '토르']",movie
"['인피니트', '사람', '지구']",movie
"['지금', '디즈니', '마블', '노망']",movie
"['앤드', '게임', '다음', '작품', '재미']",movie
"['보지', '마블', '영화', '캡틴마블']",movie
"['인크레더블', '헐크']",movie
"['아이언맨', '시작']",movie
"['개인', '아이언맨', '가장', '성장', '아이언맨', '가장']",movie
"['페이', '감성', '제일']",movie
"['캡틴아메리카', '버키', '때문', '분열', '마지막', '스톤', '시절']",movie
"['생각', '토르', '라그나로크', '오딘', '집의', '아스가르드']",movie
"['요즘', '마블', '영화', '닥스', '토르', '실망']",movie
['수트'],movie
"['페퍼', '포츠', '진짜', '못생겻다']",movie
"['쓰레기', '소각', '알맹이']",movie
"['암만', '시빌', '용서', '가안', '영화', '토닌', '정의', '라면', '정의', '실드', '친구', '때문', '사실', '모두', '개판', '정의', '위해', '여자', '요단강', '정도', '정의', '사나', '친구', '이용', '다해', '친구', '토니', '부모']",movie
"['서류', '싸인', '이제', '히어로', '정부', '소속', '히어로', '임무', '때문', '싸인', '거부', '시빌', '제대로']",movie
"['다음', '카니']",movie
['마동석'],movie
"['세계', '탐험', '영화', '보기', '가장']",movie
"['스파이더맨', '커밍', '마지막', '왓더', '기네']",movie
"['연대기', '토르', '노스', '모가지', '한번', '아스가르드', '백성', '모두']",movie
['갓버'],movie
"['비프로스트', '툰하']",movie
"['거너', '영상', '그대로', '이번', '닥스', '올해', '마블', '영화', '미즈', '마블', '그거', '한번', '실수', '가요']",movie
"['최고', '히어로', '서사시']",movie
"['핵탄두', '악몽', '고생', '토니', '트론', '당시', '묠니르', '이유', '무엇']",movie
"['아이언맨', '눈물', '날뻔']",movie
"['병신', '토르']",movie
"['아이언맨', '이후', '어벤져스', '쓰레기', '머진']",movie
"['배농', '배놈']",movie
"['로저스', '먼저']",movie
"['바로', '어벤져스']",movie
"['토니스타크', '비서', '살짝', '정장', '친구']",movie
"['소형', '원자로', '시대', '가슴속', '파편', '제거']",movie
"['님들', '원래', '퓨리', '세상', '사람']",movie
"['장면', '보고', '의문', '나용']",movie
['퓨리'],movie
"['토니', '다시']",movie
"['어벤져스', '띄엄띄엄', '영상', '하나로', '동안', '영상', '절로', '고생', '다시', '보고', '어보', '읍니', '구독']",movie
"['시빌', '창렬', '아메리카']",movie
"['싸움', '장면']",movie
"['그루트', '실험', '외계', '종족']",movie
"['사촌', '마블', '영웅', '세계관', '연결', '요즘', '차원', '세계관']",movie
"['행성', '여행', '외계인', '상대로', '개막']",movie
"['미국', '방댕']",movie
"['파이', '더맨', '어셈블']",movie
"['요즘', '노스', '생각']",movie
"['마블', '사랑', '어벤져스']",movie
"['해리포터', '명대사']",movie
"['마블', '토니', '가죽', '기억']",movie
"['뭔가', '정신', '메인', '스토리', '조금']",movie
"['엔드게임', '시간', '진짜', '레전드']",movie
"['아이언맨', '마블', '영화', '거의', '스파이더맨', '하나']",movie
"['바이', '프로스트', '비프로스트']",movie
"['캡틴마블', '밸런스', '붕괴']",movie
"['아이언맨', '모로코', '모나코']",movie
"['이형', '북유럽']",movie
"['대도', '캡틴', '레드', '스컬', '저기', '생각']",movie
['타샤'],movie
"['명작', '이제', '점점', '느낌', '느낌']",movie
"['가디언즈', '오브', '갤럭시', '제일', '포지션', '영화', '그닥', '노잼']",movie
['아이언맨'],movie
"['수트르', '계속', '수르트', '수트르']",movie
['자비스'],movie
"['노스', '동생']",movie
"['사실', '노스', '멸망', '노스', '인피니티', '워때', '거래']",movie
"['졸라', '박사', '졸라', '무기', '만듬']",movie
"['진짜', '인피니티', '레전드', '전설']",movie
"['오늘', '명언']",movie
"['아이언맨', '공이', '마블', '유니버스', '전설', '모든', '영화', '개인', '정리', '진짜']",movie
"['차원', '노스', '소환', '스파이더맨']",movie
"['블랙', '지금', '사망']",movie
['오딘'],movie
"['마블', '전성기', '계속', '스파이더맨', '부활', '제발', '서사']",movie
"['시작', '하나']",movie
"['엔드게임', '친구', '영화관', '보고', '다음', '박수']",movie
"['최초', '헐크', '브루스', '배너', '에드워드', '노튼', '그대로', '아예', '처음', '마크', '팔로']",movie
"['토르', '타고', '온건', '바이', '프로스트', '로스트비프']",movie
"['한국', '범죄']",movie
"['헐크', '시작']",movie
"['퓨리', '펀치', '때문']",movie
"['영화', '편이', '한편', '한편', '레전드']",movie
"['순서대로', '어벤져스', '생각', '최근', '작품', '옛날']",movie
"['베티', '언급']",movie
[],movie
['뮬니르'],movie
"['마블', '극한', '영화']",movie
"['케빈', '파이', '천재']",movie
"['인피니티', '엔드게임']",movie
['마블'],movie
"['진짜', '엔드게임', '볼때', '차원', '통해', '군대', '캡틴', '어벤져스', '셈블', '정말']",movie
"['블랙', '팬서', '시작', '마블', '주의']",movie
"['굿바이', '마블', '이제', '점점']",movie
"['오늘', '스파이더맨', '보고']",movie
"['인피니티', '극장', '스트', '레인지', '가망', '퓨리', '어머니', '대체', '소리', '생각']",movie
"['호크아이', '형님', '세뇌', '한번']",movie
['헤임달'],movie
"['진짜', '마블', '세계관', '개천', '영화', '정말']",movie
['진짜'],movie
"['조언', '토니', '인피니트', '스톤', '마지막', '핑거스냅']",movie
"['퓨리', '어머니', '읖조리', '먼지']",movie
"['엔드게임', '마블', '영화', '명작']",movie
"['헐크', '회복']",movie
"['이제', '멀티버스', '사가']",movie
"['라그나로크', '진짜']",movie
"['아인', '극장', '설마', '영화', '어벤져스', '설마', '영화', '아이언맨', '설마', '영화', '캡틴아메리카', '윈터', '솔져', '설마', '영화', '어벤져스', '트론', '설마', '영화', '캡틴아메리카', '시빌', '설마', '영화', '어벤져스', '인피니티', '설마', '영화', '어벤져스', '엔드게임', '발라']",movie
"['엔드게임', '입대', '상태', '영화관']",movie
"['로키', '배신', '몇번']",movie
"['아이언맨', '영화관', '보고', '처음', '기억', '손바닥', '푸슝', '그땐', '스파이더맨', '내내', '아이언맨', '블랙위도우', '토르', '헐크', '마블', '덕질', '이제']",movie
"['어벤져스', '거의', '하나', '복습']",movie
"['텐링즈', '만다린', '그거']",movie
"['수르트', '수트르', '계속', '말씀']",movie
"['퓨리', '애꾸', '펀치']",movie
"['갓블', '전성기', '시절', '거의', '역사', '하나', '정도']",movie
['토니'],movie
"['아이언맨', '토르', '다크월드', '먼저']",movie
"['옐로', '옐로쟈켓']",movie
"['사실', '테러리스트', '상황', '모두', '예상', '한신']",movie
"['토디', '감동']",movie
"['서울', '국뽕']",movie
"['욘두', '피터', '추노', '성동일', '장혁']",movie
"['호감', '반감']",movie
"['아닛', '텐링즈', '아이언맨', '기억', '충격']",movie
"['어벤져스', '마블', '칭찬']",movie
"['인피니티', '사가', '뭔가']",movie
"['미남', '멀리']",movie
['아프간'],movie
['마블'],movie
"['비프로스트', '바이', '프로스트']",movie
"['존나', '추억', '여행', '배우', '애기', '애기']",movie
"['앤트맨', '와스프', '에이']",movie
"['마블', '초보자', '시간', '이해']",movie
"['이제', '시크릿', '사가', '시작']",movie
"['마지막', '제인', '뭔가', '토르', '스토킹', '싸이코']",movie
"['영화', '극장', '이상', '행운', '새삼', '다시', '순서대로', '덕분']",movie
"['난민', '의료', '보험', '적용', '가족', '적용', '지금', '우리나라', '조선족', '중국', '가족', '데리', '의료', '보험', '혜택', '함그', '보험금', '한해']",movie
"['헐크', '볼때', '항상', '반바지', '입구', '고무줄', '괴물', '젬나게봄']",movie
"['처음', '아프간']",movie
"['빌런', '등장', '햇빛', '가장', '로키', '애도']",movie
"['회색', '동그라미', '어벤져스', '리즌']",movie
"['퓨리', '한쪽', '고양이', '때문']",movie
